distortion,level,condition,class_name,map_50_95,ap_50,precision_50,recall_50,mean_matched_iou_50,operating_confidence,precision_50_at_operating_confidence,recall_50_at_operating_confidence,f1_50_at_operating_confidence,gt_count,prediction_count,operating_prediction_count
LowLight,0.25,distorted,bus,0.2717635245173195,0.33900845556935666,0.03313253012048193,0.5238095238095238,0.8477865184488663,0.25,0.5555555555555556,0.23809523809523808,0.33333333333333326,21.0,332.0,9.0
LowLight,0.25,distorted,train,0.03366336633663366,0.1122112211221122,0.007194244604316547,0.3333333333333333,0.609927893943764,0.25,0.0,0.0,0.0,3.0,139.0,1.0
LowLight,0.25,distorted,truck,0.16231000467049156,0.211128043402536,0.024774774774774775,0.4782608695652174,0.8274708589596542,0.25,0.23076923076923078,0.2608695652173913,0.24489795918367346,23.0,444.0,26.0
LowLight,0.25,restored,person,0.18328549055956564,0.3478313060841865,0.06391912908242613,0.5748251748251748,0.7239625067573239,0.25,0.6646884272997032,0.3132867132867133,0.4258555133079848,715.0,6430.0,337.0
LowLight,0.25,restored,bicycle,0.09719140832762116,0.1897123763850789,0.06174334140435835,0.3669064748201439,0.6882735324037232,0.25,0.6885245901639344,0.1510791366906475,0.247787610619469,278.0,1652.0,61.0
LowLight,0.25,restored,car,0.3337519269499609,0.5306085407080179,0.09375,0.6490765171503958,0.7669283178909982,0.25,0.8475177304964538,0.4204045734388742,0.5620223398001176,1137.0,7872.0,564.0
LowLight,0.25,restored,motorcycle,0.05633273859598844,0.13553355335533554,0.06766917293233082,0.24324324324324326,0.6795276978928063,0.25,0.8,0.10810810810810811,0.19047619047619047,37.0,133.0,5.0
LowLight,0.25,restored,bus,0.3297881881886003,0.40680813505777325,0.03412073490813648,0.6190476190476191,0.7997460108028621,0.25,1.0,0.3333333333333333,0.5,21.0,381.0,7.0
LowLight,0.25,restored,train,0.0561056105610561,0.1122112211221122,0.010869565217391304,0.3333333333333333,0.7009687074929424,0.25,0.0,0.0,0.0,3.0,92.0,2.0
LowLight,0.25,restored,truck,0.19087376504980225,0.24060366594416854,0.021244309559939303,0.6086956521739131,0.7659262921845914,0.25,0.1935483870967742,0.2608695652173913,0.2222222222222222,23.0,659.0,31.0
LowLight,0.1,distorted,person,0.10325045975566301,0.20664194146335368,0.056882591093117406,0.393006993006993,0.700728597092132,0.25,0.7083333333333334,0.14265734265734265,0.23748544819557624,715.0,4940.0,144.0
LowLight,0.1,distorted,bicycle,0.0413483954805353,0.07225652548034119,0.06375838926174497,0.1366906474820144,0.6951266016541625,0.25,0.9230769230769231,0.04316546762589928,0.08247422680412372,278.0,596.0,13.0
LowLight,0.1,distorted,car,0.24135972580299486,0.3958643705526994,0.08937975424224692,0.5373790677220757,0.7505047291047772,0.25,0.9222972972972973,0.24010554089709762,0.38101884159106764,1137.0,6836.0,296.0
LowLight,0.1,distorted,motorcycle,0.004255378545373334,0.014144271570014142,0.03278688524590164,0.05405405405405406,0.5776441722059412,0.25,0.0,0.0,0.0,37.0,61.0,1.0
LowLight,0.1,distorted,bus,0.17419706857781453,0.22652794192282763,0.05263157894736842,0.47619047619047616,0.8065137134413194,0.25,0.5555555555555556,0.23809523809523808,0.33333333333333326,21.0,190.0,9.0
LowLight,0.1,distorted,train,0.016831683168316833,0.16831683168316833,0.0044444444444444444,0.3333333333333333,0.547037771555446,0.25,0.0,0.0,0.0,3.0,225.0,1.0
LowLight,0.1,distorted,truck,0.08685501951868142,0.11946445259582544,0.04,0.30434782608695654,0.8110365134025633,0.25,0.3333333333333333,0.08695652173913043,0.13793103448275862,23.0,175.0,6.0
LowLight,0.1,restored,person,0.1719119366537437,0.32864824581520663,0.05970822680102271,0.5552447552447553,0.7198330878008278,0.25,0.667741935483871,0.2895104895104895,0.4039024390243902,715.0,6649.0,310.0
LowLight,0.1,restored,bicycle,0.09034844136195094,0.18448422005645426,0.056615017878426696,0.34172661870503596,0.6893606499036733,0.25,0.6307692307692307,0.1474820143884892,0.23906705539358603,278.0,1678.0,65.0
LowLight,0.1,restored,car,0.33036302568298165,0.5284065186445932,0.09158878504672897,0.6464379947229552,0.76584053204528,0.25,0.8603773584905661,0.40105540897097625,0.5470905818836231,1137.0,8025.0,530.0
LowLight,0.1,restored,motorcycle,0.05566323314786954,0.13369050432894747,0.0761904761904762,0.21621621621621623,0.6757407832145892,0.25,1.0,0.08108108108108109,0.15,37.0,105.0,3.0
LowLight,0.1,restored,bus,0.3026802149255424,0.36238783053106516,0.029411764705882353,0.5714285714285714,0.8113493125710903,0.25,0.8571428571428571,0.2857142857142857,0.42857142857142855,21.0,408.0,7.0
LowLight,0.1,restored,train,0.033663366336633666,0.08415841584158416,0.008064516129032258,0.3333333333333333,0.6909653868311584,0.25,0.0,0.0,0.0,3.0,124.0,3.0
LowLight,0.1,restored,truck,0.16733627395744002,0.22072466243200847,0.01951951951951952,0.5652173913043478,0.7609195011578512,0.25,0.2413793103448276,0.30434782608695654,0.2692307692307692,23.0,666.0,29.0
MotionBlur,3.0,distorted,person,0.18890256026562052,0.3517101134939486,0.06333853354134165,0.5678321678321678,0.7291753824076987,0.25,0.6561604584527221,0.3202797202797203,0.43045112781954886,715.0,6410.0,349.0
MotionBlur,3.0,distorted,bicycle,0.09162874441078402,0.17230309202508068,0.06742370475514549,0.34172661870503596,0.6909592163902878,0.25,0.660377358490566,0.12589928057553956,0.21148036253776434,278.0,1409.0,53.0
MotionBlur,3.0,distorted,car,0.3271866553726162,0.529028877437886,0.09518274570579878,0.6481970096745823,0.7630418618500729,0.25,0.8422876949740035,0.42744063324538256,0.5670945157526254,1137.0,7743.0,577.0
MotionBlur,3.0,distorted,motorcycle,0.048960208520852075,0.12073019801980198,0.06474820143884892,0.24324324324324326,0.6863012186523724,0.25,0.6666666666666666,0.10810810810810811,0.18604651162790697,37.0,139.0,6.0
MotionBlur,3.0,distorted,bus,0.33219398963884395,0.4398290841078111,0.025806451612903226,0.5714285714285714,0.8137205872655754,0.25,0.875,0.3333333333333333,0.48275862068965514,21.0,465.0,8.0
MotionBlur,3.0,distorted,train,0.04328147100424328,0.16831683168316833,0.011363636363636364,0.3333333333333333,0.5784338861311857,0.25,0.0,0.0,0.0,3.0,88.0,1.0
MotionBlur,3.0,distorted,truck,0.1702772349857625,0.21874246862761018,0.020086083213773313,0.6086956521739131,0.7647929811715878,0.25,0.25,0.34782608695652173,0.2909090909090909,23.0,697.0,32.0
MotionBlur,3.0,restored,person,0.18852144696320014,0.3502718068081739,0.06293490026287304,0.5692307692307692,0.7268362394472458,0.25,0.647887323943662,0.32167832167832167,0.42990654205607476,715.0,6467.0,355.0
MotionBlur,3.0,restored,bicycle,0.09204443135480926,0.17629724724743773,0.06857942617214835,0.35251798561151076,0.6860326448533192,0.25,0.6727272727272727,0.13309352517985612,0.22222222222222227,278.0,1429.0,55.0
MotionBlur,3.0,restored,car,0.32788288939545396,0.5308096369225553,0.09599582626842311,0.6473175021987687,0.7632885155157917,0.25,0.8479020979020979,0.42656112576956906,0.5675833820947923,1137.0,7667.0,572.0
MotionBlur,3.0,restored,motorcycle,0.04970016788652905,0.12275323686214777,0.06293706293706294,0.24324324324324326,0.6597127122819728,0.25,0.8,0.10810810810810811,0.19047619047619047,37.0,143.0,5.0
MotionBlur,3.0,restored,bus,0.3380373965069463,0.44073078691516954,0.026030368763557483,0.5714285714285714,0.8156272008580144,0.25,0.875,0.3333333333333333,0.48275862068965514,21.0,461.0,8.0
MotionBlur,3.0,restored,train,0.04328147100424328,0.16831683168316833,0.011111111111111112,0.3333333333333333,0.5938558321472469,0.25,0.0,0.0,0.0,3.0,90.0,1.0
MotionBlur,3.0,restored,truck,0.17108910887906947,0.2231680673909965,0.02040816326530612,0.6086956521739131,0.7646630899072846,0.25,0.25806451612903225,0.34782608695652173,0.2962962962962963,23.0,686.0,31.0
MotionBlur,5.0,distorted,person,0.18801430063774058,0.34753636636478125,0.06377510040160643,0.5552447552447553,0.7298981719888108,0.25,0.6627218934911243,0.3132867132867133,0.42545109211775883,715.0,6225.0,338.0
MotionBlur,5.0,distorted,bicycle,0.09168853626414071,0.17735176467149955,0.06909361069836553,0.3345323741007194,0.6832592280487195,0.25,0.673469387755102,0.11870503597122302,0.20183486238532108,278.0,1346.0,49.0
MotionBlur,5.0,distorted,car,0.32582539983307096,0.5318677300202151,0.09351337708228168,0.6517150395778364,0.7584121081823811,0.25,0.841025641025641,0.43271767810026385,0.5714285714285715,1137.0,7924.0,585.0
MotionBlur,5.0,distorted,motorcycle,0.04666144941991892,0.11120375195414278,0.041379310344827586,0.16216216216216217,0.6625240666905426,0.25,0.8,0.10810810810810811,0.19047619047619047,37.0,145.0,5.0
MotionBlur,5.0,distorted,bus,0.3145438063988405,0.3902226173602459,0.02666666666666667,0.5714285714285714,0.8165072085339212,0.25,0.8571428571428571,0.2857142857142857,0.42857142857142855,21.0,450.0,7.0
MotionBlur,5.0,distorted,train,0.05891089108910891,0.16831683168316833,0.013157894736842105,0.3333333333333333,0.5663262937607574,0.25,0.0,0.0,0.0,3.0,76.0,1.0
MotionBlur,5.0,distorted,truck,0.17105999382329726,0.21699748271529498,0.02108433734939759,0.6086956521739131,0.7646738643191887,0.25,0.22580645161290322,0.30434782608695654,0.25925925925925924,23.0,664.0,31.0
MotionBlur,5.0,restored,person,0.188295002219074,0.34957339240206114,0.06341005166744951,0.5664335664335665,0.7276245722208979,0.25,0.6550724637681159,0.31608391608391606,0.4264150943396226,715.0,6387.0,345.0
MotionBlur,5.0,restored,bicycle,0.09356645423336568,0.17889775973971134,0.06776034236804565,0.34172661870503596,0.6944752420820446,0.25,0.6607142857142857,0.13309352517985612,0.2215568862275449,278.0,1402.0,56.0
MotionBlur,5.0,restored,car,0.3286686473213597,0.5374358191704871,0.09625530819714323,0.6578715919085312,0.7577292886883364,0.25,0.8436426116838488,0.4318381706244503,0.5712623618382782,1137.0,7771.0,582.0
MotionBlur,5.0,restored,motorcycle,0.04757895015752665,0.1135512183229267,0.047619047619047616,0.1891891891891892,0.6682592508436456,0.25,0.8,0.10810810810810811,0.19047619047619047,37.0,147.0,5.0
MotionBlur,5.0,restored,bus,0.3278475536799329,0.4150666109116433,0.026785714285714284,0.5714285714285714,0.8313608080584602,0.25,0.8571428571428571,0.2857142857142857,0.42857142857142855,21.0,448.0,7.0
MotionBlur,5.0,restored,train,0.04712871287128713,0.16831683168316833,0.012048192771084338,0.3333333333333333,0.5774585645394529,0.25,0.0,0.0,0.0,3.0,83.0,1.0
MotionBlur,5.0,restored,truck,0.1741504762817101,0.22630357075985616,0.021116138763197588,0.6086956521739131,0.761787496819843,0.25,0.23333333333333334,0.30434782608695654,0.26415094339622636,23.0,663.0,30.0
MotionBlur,9.0,distorted,person,0.16978526131214206,0.3192483078873489,0.06683480453972257,0.5188811188811189,0.7181688925564138,0.25,0.6777408637873754,0.2853146853146853,0.40157480314960625,715.0,5551.0,301.0
MotionBlur,9.0,distorted,bicycle,0.0751752704698099,0.15112131775003448,0.07526881720430108,0.302158273381295,0.6955338060229133,0.25,0.7222222222222222,0.09352517985611511,0.1656050955414013,278.0,1116.0,36.0
MotionBlur,9.0,distorted,car,0.3101292795434015,0.5033770722240126,0.08093668296010004,0.6262093227792436,0.7620347691210524,0.25,0.7989949748743719,0.41952506596306066,0.5501730103806228,1137.0,8797.0,597.0
MotionBlur,9.0,distorted,motorcycle,0.034485822097132926,0.10935093509350935,0.030927835051546393,0.16216216216216217,0.6494478258464836,0.25,0.5714285714285714,0.10810810810810811,0.18181818181818182,37.0,194.0,7.0
MotionBlur,9.0,distorted,bus,0.2936379921877067,0.38408756546939926,0.028639618138424822,0.5714285714285714,0.831554884635394,0.25,0.8333333333333334,0.23809523809523808,0.37037037037037035,21.0,419.0,6.0
MotionBlur,9.0,distorted,train,0.02524752475247525,0.08415841584158416,0.009900990099009901,0.3333333333333333,0.6017380956742244,0.25,0.0,0.0,0.0,3.0,101.0,1.0
MotionBlur,9.0,distorted,truck,0.15735553736904265,0.19941229461615553,0.020030816640986132,0.5652173913043478,0.7871174150328427,0.25,0.24,0.2608695652173913,0.24999999999999994,23.0,649.0,25.0
MotionBlur,9.0,restored,person,0.18310856121373761,0.33938169262786305,0.06538591169531513,0.5426573426573427,0.7271858456042171,0.25,0.6811145510835913,0.3076923076923077,0.42389210019267826,715.0,5934.0,323.0
MotionBlur,9.0,restored,bicycle,0.08639306828367818,0.16645318489167246,0.06475903614457831,0.30935251798561153,0.6926976804845981,0.25,0.6888888888888889,0.11151079136690648,0.19195046439628485,278.0,1328.0,45.0
MotionBlur,9.0,restored,car,0.32096978615172966,0.5283668853739908,0.09116773874319643,0.6481970096745823,0.7593116723554199,0.25,0.8333333333333334,0.42656112576956906,0.564281559045957,1137.0,8084.0,582.0
MotionBlur,9.0,restored,motorcycle,0.04786572033552705,0.10981870751771157,0.041666666666666664,0.16216216216216217,0.7117888782191203,0.25,0.6666666666666666,0.10810810810810811,0.18604651162790697,37.0,144.0,6.0
MotionBlur,9.0,restored,bus,0.33216955726130976,0.4297524332369846,0.03211009174311927,0.6666666666666666,0.80585422232176,0.25,0.875,0.3333333333333333,0.48275862068965514,21.0,436.0,8.0
MotionBlur,9.0,restored,train,0.042640264026402634,0.1122112211221122,0.012658227848101266,0.3333333333333333,0.5550913411157237,0.25,0.0,0.0,0.0,3.0,79.0,1.0
MotionBlur,9.0,restored,truck,0.16286061935336602,0.2096651978945455,0.02190923317683881,0.6086956521739131,0.7805068472417817,0.25,0.21875,0.30434782608695654,0.2545454545454546,23.0,639.0,32.0
MotionBlur,15.0,distorted,person,0.13733616377966662,0.2533656771555021,0.056807599180480534,0.42657342657342656,0.7214203296899284,0.25,0.665158371040724,0.2055944055944056,0.3141025641025641,715.0,5369.0,221.0
MotionBlur,15.0,distorted,bicycle,0.06107626771084117,0.11876175586043528,0.06325581395348837,0.2446043165467626,0.6940761626784899,0.25,0.85,0.06115107913669065,0.11409395973154364,278.0,1075.0,20.0
MotionBlur,15.0,distorted,car,0.26954494641662746,0.4511907611963006,0.07228915662650602,0.5857519788918206,0.7493007368227701,0.25,0.7843137254901961,0.3518029903254178,0.48573163327261687,1137.0,9213.0,510.0
MotionBlur,15.0,distorted,motorcycle,0.04225521916910999,0.11841334812598407,0.02735562310030395,0.24324324324324326,0.6806947360548041,0.25,0.8,0.10810810810810811,0.19047619047619047,37.0,329.0,5.0
MotionBlur,15.0,distorted,bus,0.25378310835027074,0.3187387077518025,0.024336283185840708,0.5238095238095238,0.8170286525614903,0.25,0.6666666666666666,0.2857142857142857,0.4,21.0,452.0,9.0
MotionBlur,15.0,distorted,train,0.01749174917491749,0.16831683168316833,0.007246376811594203,0.3333333333333333,0.543798965710154,0.25,0.0,0.0,0.0,3.0,138.0,1.0
MotionBlur,15.0,distorted,truck,0.1283459251515426,0.18657915220436475,0.026,0.5652173913043478,0.7345448495646845,0.25,0.2777777777777778,0.21739130434782608,0.24390243902439024,23.0,500.0,18.0
MotionBlur,15.0,restored,person,0.16750863300641866,0.3168309522031167,0.0670926517571885,0.5286713286713287,0.7155475407768507,0.25,0.6677631578947368,0.2839160839160839,0.39842983316977426,715.0,5634.0,304.0
MotionBlur,15.0,restored,bicycle,0.07679140791459557,0.14812296581532608,0.06521739130434782,0.302158273381295,0.6877078592195479,0.25,0.6944444444444444,0.08992805755395683,0.1592356687898089,278.0,1288.0,36.0
MotionBlur,15.0,restored,car,0.30703781080279763,0.5054252075107561,0.08325645756457564,0.635004397537379,0.7565865180546472,0.25,0.7982758620689655,0.4072119613016711,0.5393127548048923,1137.0,8672.0,580.0
MotionBlur,15.0,restored,motorcycle,0.04130218149753298,0.11840376417378673,0.043478260869565216,0.1891891891891892,0.6448304340122384,0.25,0.8,0.10810810810810811,0.19047619047619047,37.0,161.0,5.0
MotionBlur,15.0,restored,bus,0.3462137038998669,0.4507072850095101,0.02968036529680365,0.6190476190476191,0.816837864693182,0.25,0.8,0.38095238095238093,0.5161290322580645,21.0,438.0,10.0
MotionBlur,15.0,restored,train,0.0201980198019802,0.06732673267326733,0.011627906976744186,0.3333333333333333,0.636502530665901,0.25,0.0,0.0,0.0,3.0,86.0,1.0
MotionBlur,15.0,restored,truck,0.14580574226952087,0.1792146149378531,0.019801980198019802,0.5217391304347826,0.8054829931020439,0.25,0.20689655172413793,0.2608695652173913,0.23076923076923075,23.0,606.0,29.0
MotionBlur,25.0,distorted,person,0.09049470778290228,0.1853319164122882,0.043272481406355645,0.35804195804195804,0.6952230523631882,0.25,0.6842105263157895,0.14545454545454545,0.23990772779700117,715.0,5916.0,152.0
MotionBlur,25.0,distorted,bicycle,0.0355790113193057,0.07756315479484233,0.0564042303172738,0.17266187050359713,0.6760134833747843,0.25,0.8125,0.046762589928057555,0.08843537414965986,278.0,851.0,16.0
MotionBlur,25.0,distorted,car,0.2118102721974791,0.369483870264634,0.07168109228331099,0.5171503957783641,0.7319673039779633,0.25,0.847887323943662,0.2647317502198769,0.403485254691689,1137.0,8203.0,355.0
MotionBlur,25.0,distorted,motorcycle,0.04239967010848013,0.10735157602523795,0.013227513227513227,0.2702702702702703,0.6614781387076267,0.25,0.5,0.05405405405405406,0.0975609756097561,37.0,756.0,4.0
MotionBlur,25.0,distorted,bus,0.19862980828611998,0.25218954572953534,0.022181146025878003,0.5714285714285714,0.821668505516549,0.25,0.4,0.19047619047619047,0.25806451612903225,21.0,541.0,10.0
MotionBlur,25.0,distorted,train,0.008415841584158416,0.08415841584158416,0.0031746031746031746,0.3333333333333333,0.508074041323675,0.25,0.0,0.0,0.0,3.0,315.0,3.0
MotionBlur,25.0,distorted,truck,0.03363114167113646,0.06560217184240114,0.027450980392156862,0.30434782608695654,0.7774349908416165,0.25,0.3,0.13043478260869565,0.18181818181818182,23.0,255.0,10.0
MotionBlur,25.0,restored,person,0.11579745501138476,0.2258766436064966,0.05138547877937566,0.4097902097902098,0.7071796381471803,0.25,0.6931216931216931,0.18321678321678322,0.28982300884955753,715.0,5702.0,189.0
MotionBlur,25.0,restored,bicycle,0.047403046232651805,0.09937216460568199,0.05102040816326531,0.19784172661870503,0.6675830647835119,0.25,0.7272727272727273,0.05755395683453238,0.10666666666666667,278.0,1078.0,22.0
MotionBlur,25.0,restored,car,0.23995575132364713,0.40003184888832977,0.06708436858593497,0.5461741424802111,0.7478659437317874,0.25,0.7935779816513762,0.3043095866314864,0.4399237126509854,1137.0,9257.0,436.0
MotionBlur,25.0,restored,motorcycle,0.040585066228643434,0.09607744609047371,0.024456521739130436,0.24324324324324326,0.6949658896918621,0.25,0.5714285714285714,0.10810810810810811,0.18181818181818182,37.0,368.0,7.0
MotionBlur,25.0,restored,bus,0.2988708631704312,0.3801343181823085,0.019120458891013385,0.47619047619047616,0.8734001354068603,0.25,0.6363636363636364,0.3333333333333333,0.43749999999999994,21.0,523.0,11.0
MotionBlur,25.0,restored,train,0.016831683168316833,0.16831683168316833,0.005714285714285714,0.3333333333333333,0.5073815050057621,0.25,0.25,0.3333333333333333,0.28571428571428575,3.0,175.0,4.0
MotionBlur,25.0,restored,truck,0.06205966659787918,0.10142237877183502,0.023923444976076555,0.43478260869565216,0.7554156028697933,0.25,0.2631578947368421,0.21739130434782608,0.23809523809523808,23.0,418.0,19.0
